Zeit,Vollständiger Name,Ereigniskontext,Komponente,Ereignisname,
22.12.2021 17:50,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
22.12.2021 17:50,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
22.12.2021 17:50,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
24.11.2021 18:59,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
24.11.2021 18:59,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
24.11.2021 18:59,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
6.12.2021 17:50,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
6.12.2021 17:50,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
6.12.2021 17:51,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
6.12.2021 19:47,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
6.12.2021 19:47,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
6.12.2021 19:47,StudierenderO,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
11.01.2022 19:07,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
11.01.2022 19:07,StudierenderP,Aufgabe: Final presentation,Aufgabe,Feedback angezeigt,
11.01.2022 19:07,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
16.12.2021 13:08,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
16.12.2021 13:08,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 21:53,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBeformular angezeigt,
21.12.2021 21:53,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 21:53,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 21:53,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Aufgabe,Eine Lösung wurde aBgegeBen.,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Dateiabgabe,ABgaBe angelegt,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Dateiabgabe,Datei wurde hochgeladen,
21.12.2021 21:54,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 21:57,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 21:57,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 22:00,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 22:00,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 22:02,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 22:02,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 22:04,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 22:04,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 22:06,StudierenderP,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 22:06,StudierenderP,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
15.11.2021 18:22,StudierenderP,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
15.11.2021 18:22,StudierenderP,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
22.11.2021 09:01,StudierenderP,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
22.11.2021 09:01,StudierenderP,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
26.12.2021 16:18,StudierenderP,Aufgabe: Upload 1,Aufgabe,Feedback angezeigt,
26.12.2021 16:19,StudierenderP,Aufgabe: Upload 1,Aufgabe,Feedback angezeigt,
15.11.2021 18:22,StudierenderP,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
15.11.2021 18:22,StudierenderP,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
22.11.2021 09:01,StudierenderP,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
22.11.2021 09:01,StudierenderP,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 10:33,StudierenderP,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 10:33,StudierenderP,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 21:18,StudierenderP,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 21:18,StudierenderP,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
26.11.2021 22:15,StudierenderP,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
26.11.2021 22:15,StudierenderP,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
26.11.2021 22:15,StudierenderP,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
26.12.2021 16:18,StudierenderP,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
26.12.2021 16:19,StudierenderP,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
1.12.2021 18:02,StudierenderP,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 18:02,StudierenderP,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
14.12.2021 15:55,StudierenderP,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
14.12.2021 15:55,StudierenderP,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
14.12.2021 15:55,StudierenderP,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
21.12.2021 15:36,StudierenderP,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 15:36,StudierenderP,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
21.12.2021 15:36,StudierenderP,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
21.12.2021 15:37,StudierenderP,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 15:37,StudierenderP,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
21.12.2021 15:37,StudierenderP,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
21.12.2021 15:54,StudierenderP,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 15:54,StudierenderP,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
21.12.2021 15:54,StudierenderP,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
26.12.2021 16:18,StudierenderP,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
26.12.2021 16:19,StudierenderP,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
1.12.2021 18:03,StudierenderP,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 18:03,StudierenderP,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
14.12.2021 15:55,StudierenderP,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
14.12.2021 15:55,StudierenderP,Aufgabe: Upload 4,Aufgabe,Feedback angezeigt,
14.12.2021 15:55,StudierenderP,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
21.12.2021 15:37,StudierenderP,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 15:37,StudierenderP,Aufgabe: Upload 4,Aufgabe,Feedback angezeigt,
21.12.2021 15:37,StudierenderP,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
26.12.2021 16:18,StudierenderP,Aufgabe: Upload 4,Aufgabe,Feedback angezeigt,
26.12.2021 16:19,StudierenderP,Aufgabe: Upload 4,Aufgabe,Feedback angezeigt,
1.12.2021 18:47,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 18:47,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,Eine Lösung wurde aBgegeBen.,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Dateiabgabe,ABgaBe angelegt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Dateiabgabe,Datei wurde hochgeladen,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBeformular angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
14.12.2021 21:39,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
14.12.2021 21:45,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
14.12.2021 21:45,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
21.12.2021 15:36,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 15:36,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
6.12.2021 19:50,StudierenderP,Aufgabe: Upload 5,Aufgabe,ABgaBestatus angezeigt,
6.12.2021 19:50,StudierenderP,Aufgabe: Upload 5,Aufgabe,Kursmodul angezeigt,
1.12.2021 18:48,StudierenderP,Datei: Clustering Notebook - start,Datei,Kursmodul angezeigt,
22.12.2021 19:52,StudierenderP,Datei: Conclusion,Datei,Kursmodul angezeigt,
15.11.2021 18:22,StudierenderP,Datei: Data,Datei,Kursmodul angezeigt,
22.12.2021 17:29,StudierenderP,Datei: Data,Datei,Kursmodul angezeigt,
22.12.2021 17:29,StudierenderP,Datei: Exploratory Data Analysis,Datei,Kursmodul angezeigt,
6.12.2021 18:51,StudierenderP,Datei: Industry 4.0/Predictive Maintenance Training,Datei,Kursmodul angezeigt,
1.12.2021 17:34,StudierenderP,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
14.10.2021 18:45,StudierenderP,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
15.11.2021 18:25,StudierenderP,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
15.11.2021 18:26,StudierenderP,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
20.01.2022 10:04,StudierenderP,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
21.12.2021 18:58,StudierenderP,Datei: Introduction &amp, Motivation,Datei,Kursmodul angezeigt
24.11.2021 20:04,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
24.11.2021 20:04,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
24.11.2021 20:06,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
27.01.2022 17:04,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
27.01.2022 17:14,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2,Datei,Kursmodul angezeigt,
24.11.2021 20:05,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2 PDF,Datei,Kursmodul angezeigt,
27.01.2022 16:30,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2 PDF,Datei,Kursmodul angezeigt,
27.01.2022 17:01,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2 PDF,Datei,Kursmodul angezeigt,
27.01.2022 17:10,StudierenderP,Datei: Jupyter Notebook Rossmann pt.2 PDF,Datei,Kursmodul angezeigt,
10.12.2021 20:52,StudierenderP,Datei: Machine Learning/Supervised Learning,Datei,Kursmodul angezeigt,
1.12.2021 19:20,StudierenderP,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
1.12.2021 19:44,StudierenderP,Datei: Machine Learning/Unsupervised Learning,Datei,Kursmodul angezeigt,
15.12.2021 18:53,StudierenderP,Datei: NYC complete,Datei,Kursmodul angezeigt,
1.12.2021 19:31,StudierenderP,Datei: nyc_small,Datei,Kursmodul angezeigt,
1.12.2021 19:31,StudierenderP,Datei: nyc_small,Datei,Kursmodul angezeigt,
22.11.2021 09:02,StudierenderP,Datei: nyc_small,Datei,Kursmodul angezeigt,
6.12.2021 18:51,StudierenderP,Datei: Predicitive Maintenance Incomplete data,Datei,Kursmodul angezeigt,
15.12.2021 18:19,StudierenderP,Datei: Presenting of Analysis Results,Datei,Kursmodul angezeigt,
1.12.2021 18:48,StudierenderP,Datei: preset for clustering,Datei,Kursmodul angezeigt,
1.12.2021 18:48,StudierenderP,Datei: Preset for Clustering - Test data,Datei,Kursmodul angezeigt,
27.01.2022 16:30,StudierenderP,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
27.01.2022 17:04,StudierenderP,Datei: Rossman Load - Jupyter Notebook,Datei,Kursmodul angezeigt,
27.01.2022 16:30,StudierenderP,Datei: Rossman Load - PDF,Datei,Kursmodul angezeigt,
27.01.2022 16:51,StudierenderP,Datei: Rossman Load - PDF,Datei,Kursmodul angezeigt,
15.11.2021 18:27,StudierenderP,Datei: Use Cases,Datei,Kursmodul angezeigt,
21.12.2021 18:58,StudierenderP,Datei: Use Cases,Datei,Kursmodul angezeigt,
22.11.2021 09:02,StudierenderP,Datei: Use Cases,Datei,Kursmodul angezeigt,
22.12.2021 17:47,StudierenderP,Datei: Use Cases,Datei,Kursmodul angezeigt,
27.01.2022 16:31,StudierenderP,Datei: Wiener Linien Request,Datei,Kursmodul angezeigt,
27.01.2022 16:43,StudierenderP,Datei: Wiener Linien Request,Datei,Kursmodul angezeigt,
13.12.2021 16:47,StudierenderP,Forum: Discussion forum,Forum,Thema angezeigt,
13.12.2021 16:47,StudierenderP,Forum: Discussion forum,Forum,Kursmodul angezeigt,
14.12.2021 13:21,StudierenderP,Forum: Discussion forum,Forum,Thema angezeigt,
10.11.2021 19:10,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
10.11.2021 19:10,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Wahl durchgeführt,
10.11.2021 19:10,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
11.11.2021 19:50,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
15.11.2021 17:34,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
22.11.2021 09:01,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
24.11.2021 09:23,StudierenderP,Gruppenwahl: Grouping,Gruppenwahl,Kursmodul angezeigt,
1.12.2021 12:29,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:33,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 17:53,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:02,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:03,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:46,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:47,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 18:48,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
1.12.2021 18:49,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
1.12.2021 19:19,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 19:20,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 19:30,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 21:46,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 21:46,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 22:44,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
10.11.2021 19:10,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Gruppenmitglied hinzugefügt
10.11.2021 19:10,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
10.12.2021 20:52,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
11.01.2022 19:06,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
11.01.2022 19:06,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
11.12.2021 21:02,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
13.01.2022 18:43,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
13.01.2022 18:43,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
13.12.2021 16:47,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.10.2021 18:45,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.10.2021 18:47,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.11.2021 16:14,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.11.2021 16:15,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 13:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 13:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 13:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 15:54,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
14.12.2021 15:54,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 15:54,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 21:34,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 21:39,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
14.12.2021 21:45,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 17:33,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 17:35,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:22,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:22,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:25,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.11.2021 18:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 17:55,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 18:19,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
15.12.2021 18:19,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 18:19,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
15.12.2021 18:20,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
15.12.2021 18:25,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
15.12.2021 18:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
15.12.2021 18:51,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
15.12.2021 18:52,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
16.12.2021 09:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
16.12.2021 09:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
16.12.2021 13:08,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.11.2021 10:36,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
17.12.2021 11:29,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.01.2022 19:32,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
19.01.2022 20:24,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
20.01.2022 10:03,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
20.01.2022 10:03,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
20.01.2022 10:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
20.01.2022 10:05,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
20.01.2022 10:05,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
20.01.2022 10:05,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.12.2021 15:36,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
21.12.2021 15:36,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.12.2021 15:54,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.12.2021 18:58,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.12.2021 21:53,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
21.12.2021 22:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.11.2021 09:00,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.11.2021 09:01,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.11.2021 09:01,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.11.2021 09:01,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.11.2021 09:02,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:29,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 17:49,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
22.12.2021 19:51,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.11.2021 10:33,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.11.2021 10:52,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
23.11.2021 21:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.01.2022 08:56,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
24.01.2022 08:56,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 09:23,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 18:16,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:06,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
24.11.2021 20:07,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
24.11.2021 20:07,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
24.11.2021 20:07,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
